TRBC2012,Issues.0.RIC
"5710601015","QUMU.O"
"5110101010","ZOLT.O^C14"
"5540304011","NHI"
"5420103017","RGS"
"5610101013","SPNC.O"
"5620201010","PDLI.O"
"5610102018","ABAX.O"
"5330204013","IVBK.PK"
"5610102010","WILK.PK"
"5210203010","AMSC.O"
"5720101010","DEGA.PK"
"5340201011","BONT.O"
"5410103010","FIZZ.O"
"5330101011","LODG.PK"
"5720102017","CPWR.O"
"5340303010","BBBY.O"
"5610201015","HCISQ.PK"
"5510103010","EZPW.O"
"5530102010","STFC.O"
"5510201011","SWS"
"5410202023","JBSS.O"
"5710201010","QCOM.O"
"5110102010","SMG"
"5220303010","ASGN.K"
"5220301010","TTEK.O"
"5430102012","WFM.O"
"5220102012","STRL.O"
"5810101010","BBOX.O"
"5710101010","CREE.O"
"5610201010","HMSY.O"
"5510103010","CDDJ.PK"
"5330204013","SCHL.O"
"5530102010","PRA"
"5330104010","FNAT.PK"
"5210201014","BSYN.PK"
"5210201014","GTLS.O"
"5330202010","GTN"
"5320203011","RCKY.O"
"5610102010","CRY"
"5330103010","ISLE.O"
"5910101010","AES"
"5510101011","BOKF.O"
"5510105011","PGMT.PK"
"5610102010","TRXC.OB"
"5010202010","SM"
"5220304012","ISDR.OB"
"5240503012","LSTR.O"
"5540302012","DDR"
"5710601015","AVID.PK"
"5610101016","CYBX.O"
"5720102013","INTU.O"
"5510101010","FCF"
"5010202010","CHK"
"5530102010","UVE"
"5610201010","CLNI.PK"
"5330102010","NATH.O"
"5510103010","FCFS.O"
"5340304013","PSUN.O"
"5620201011","VICL.O"
"5710101010","MCHP.O"
"5340304011","SCVL.O"
"5610202010","HUM"
"5340301014","ORLY.O"
"5710101010","JBL"
"5620201011","AVNR.O"
"5340304014","CHS"
"5310102010","TWI"
"5530102010","ALL"
"5540304011","OHI"
"5210201012","KAI"
"5110109010","POL"
"5810102014","USMO.O"
"5320404013","ETH"
"5620104012","ANTI.PK"
"5340309010","CENT.O"
"5320301010","SDHM.PK"
"5330102010","PZZA.O"
"5530105011","RGA"
"5310102010","SHLO.O"
"5330101010","RCL"
"5620104012","GILD.O"
"5330202011","UCTN.PK"
"5540302012","TCO"
"5320201011","WTXI.OB^D02"
"5530101010","ACE"
"5130201014","ATR"
"5610201011","USPH.K"
"5510101011","BCBHF.PK"
"5530102010","HOMH.PK"
"5540302012","SKT"
"5340309010","VVTV.O"
"5710201014","ARRS.O"
"5340309018","BKS"
"5220304010","UBLI.OB"
"5610201010","PDMCE.OB^F00"
"5540304011","LTC"
"5210202015","ALG"
"5010303010","CKH"
"5510105010","BLX"
"5610202010","MGLN.O"
"5720102012","MCOMQ.PK"
"5210203012","WIRE.O"
"5710601015","PKTO.PK"
"5110101010","GURE.O"
"5010202010","AERN.PK"
"5320203010","DECK.O"
"5320202011","PERY.O"
"5210203017","LFUS.O"
"5710201010","FLIR.O"
"5320202012","DEST.O"
"5010202010","PQ"
"5110103010","OMG"
"5710601010","ANVH.PK"
"5240503012","OTRX.PK"
"5510101010","PEBO.O"
"5540302010","CBL"
"5540302012","BFS"
"5340202010","COST.O"
"5330103010","BYD"
"5330104012","MBEW.PK"
"5710102010","UTEK.O"
"5910102011","DYN"
"5720101010","IT"
"5540303010","ELS"
"5220303012","BBSI.O"
"5320301011","MHO"
"5010202010","NFX"
"5130101013","UFPI.O"
"5710201010","JDSU.O"
"5540302012","GGP"
"5540303010","AEC"
"5710201010","GILT.O"
"5540302012","SPG"
"5540302012","GRT"
"5620201010","ANIK.O"
"5610102010","XRAY.O"
"5720101010","ASNL.PK"
"5320404013","STLY.O"
"5620201011","ARWR.O"
"5110101010","EMN"
"5120201010","MLM"
"5530101010","HCC"
"5720101010","CBR"
"5540304011","HR"
"5210204010","EMCO.PK"
"5540303010","EQR"
"5540303010","AVB"
"5540303010","CPT"
"5610202010","UNH"
"5540303010","PPS"
"5510101010","KEY"
"5010303014","TK"
"5210201013","NNBR.O"
"5340309010","TSCO.O"
"5540304014","RYN"
"5540302012","REG"
"5320501012","KARE.PK"
"5330202012","EMMS.O"
"5220307012","FCBF.PK"
"5530105012","PRE"
"5110103010","CYT"
"5110101010","ALB"
"5340304012","ZLC"
"5610202011","HNT"
"5710201010","BDC"
"5710101010","TQNT.O"
"5710201015","DSPG.O"
"5120102013","AKS"
"5010202010","CWEI.K"
"5340304010","URBN.O"
"5120102013","CMPI.PK"
"5320202027","MOV"
"5560101011","JNMB.PK"
"5710401013","DAKT.O"
"5240601010","TWAIQ.PK"
"5120102014","RS"
"5330202011","GBTVQ.PK^F07"
"5010202010","GPOR.O"
"5540201010","STRS.O"
"5720101010","MLNK.O"
"5710601010","QLGC.O"
"5210204010","POWR.K"
"5540303010","SUI"
"5540302010","LPT"
"5310102010","LEA"
"5540302012","MAC"
"5340309024","PETM.O"
"5340304010","AEO"
"5210203010","ITRI.O"
"5210202014","GBX"
"5540303010","MAA"
"5620104012","BIIB.O"
"5540302011","HIW"
"5320403010","JAH"
"5540303010","ESS"
"5340301012","CPRT.O"
"5320301010","BZH"
"5710201010","ADTN.O"
"5540303010","HME"
"5620201010","INCY.O"
"5010301010","PGYC.PK"
"5240503012","CGI"
"5620201010","NKTR.O"
"5710101010","SANM.O"
"5420101010","BTH"
"5210201012","QSYSQ.PK"
"5540302012","AKR"
"5710201010","PLT"
"5240501010","FWRD.O"
"5540302012","ADC"
"5510101011","NRIM.O"
"5240503012","TSMX.PK"
"5130202010","RKT"
"5120102010","ZEUS.O"
"5420103014","APOL.O"
"5220102014","MTZ"
"5510101010","BANF.O"
"5620201011","BCRX.O"
"5310102010","BWA"
"5210201012","DAWKQ.PK"
"5510101010","AF"
"5510101011","TCBK.O"
"5320302010","SSD"
"5120102010","ROCK.O"
"5710603010","UEIC.O"
"5330201022","HHS"
"5410202021","GMCR.O"
"5240503012","KNX"
"5510101010","NYCB.K"
"5310102011","MCOAQ.PK"
"5710101010","ATMI.O"
"5120102013","SCHN.O"
"5340309010","WMAR.O"
"5510101010","OKSB.O"
"5540302013","FR"
"5710601015","MADGQ.PK"
"5430102013","GEER.PK"
"5420102010","MATW.O"
"5210201012","MTSN.O"
"5330103013","PENN.O"
"5120101010","SWC"
"5010202010","CPE"
"5330202010","CETV.O"
"5330102010","DRI"
"5510103012","COF"
"5620104012","VVUS.O"
"5720101010","AZPN.O"
"5540303010","AIV"
"5340202013","DLTR.O"
"5240503010","CVTI.O"
"5240503013","BOPT.PK"
"5710601010","BRKS.O"
"5510201011","ITG"
"5720102010","NATI.O"
"5340304010","JOSB.O"
"5410101011","BREW.O"
"5120108010","IPMG.PK"
"5720103010","BDLS.PK"
"5720101010","NSIT.O"
"5540304012","FCH"
"5510101010","MSL"
"5330202010","SBGI.O"
"5320202010","ATLJ.PK"
"5710201010","TESS.O"
"5320502010","BIKEQ.PK"
"5510101011","COOPQ.PK"
"5510101011","FNB"
"5220304015","ESI"
"5610201010","MD"
"5310102011","MLR"
"5310102012","JPEI.PK"
"5330103013","MCRI.O"
"5540304010","GEO"
"5510101011","MBFI.O"
"5120201012","EXP"
"5530102011","PPMIQ.PK^J13"
"5320203010","FLSCQ.PK"
"5540302011","CLI"
"5720102010","ECOP.OB"
"5710101010","ISSI.O"
"5430101010","ABC"
"5710101011","ANAD.O"
"5620201010","GLIAQ.PK"
"5210202014","WAB"
"5210201017","LECO.O"
"5010301010","DO"
"5410202014","SVFO.PK"
"5510101011","OSBC.O"
"5720101010","ACIW.O"
"5620104012","ARIA.O"
"5010202010","SGY"
"5710101010","VECO.O"
"5410201014","UNMG.PK"
"5320302015","TCIX.PK"
"5620201011","NPSP.O"
"5540302010","O"
"5510105010","VZIL.PK"
"5330203010","HLIT.O"
"5220306010","USTR.O"
"5610102015","HSIC.O"
"5710101010","FLEX.O"
"5610102010","NEOG.O"
"5310102010","THRM.O"
"5410101010","SAM"
"5210203013","AVX"
"5710101010","MCRL.O"
"5610101010","RMD"
"5540304012","HPT"
"5340305010","SYX"
"5340309010","RCII.O"
"5620201010","MRVT.PK"
"5420102010","EL"
"5410203010","AOI"
"5510101014","BPFH.O"
"5220303010","KFRC.O"
"5310102010","MPAA.O"
"5210203010","GTI"
"5330202013","DISH.O"
"5710601019","SSYS.O"
"5710101010","SUNE.K"
"5530105012","RE"
"5530102010","THG"
"5010302010","CLB"
"5320502016","POOL.O"
"5610101011","MYGN.O"
"5010302010","CAM"
"5120102013","USAP.O"
"5340305011","CISC.PK"
"5240503013","MINI.O"
"5720102013","ADVS.O"
"5510101010","BANR.O"
"5620201010","PCYC.O"
"5220302010","CVO"
"5330104019","TRK"
"5530101010","HIG"
"5330101010","HOT"
"5710601017","NTAP.O"
"5510101010","GTPS.OB"
"5710601010","RSYS.O"
"5610102010","IART.O"
"5410202010","DAR"
"5540304015","RWT"
"5510101012","NIDB.OB"
"5510101010","FDEF.O"
"5210203015","PLNTQ.PK"
"5210201014","INTE.PK"
"5410202025","RELV.O"
"5010202010","PARR.OB"
"5610101013","LMNS.O"
"5510101011","PULB.O"
"5710601010","LXK"
"5530102010","THFF.O"
"5710602011","NMRX.O"
"5240601010","HA.O"
"5310102014","PGLD.PK"
"5710601010","ACMM.PK"
"5210201022","HDNG.O"
"5210201010","AEIS.O"
"5510101012","CASH.O"
"5410103013","MNST.O"
"5510101010","FCNCA.O"
"5540302010","LXP"
"5510101011","COLB.O"
"5510101010","ABCB.O"
"5510101010","MSFG.O"
"5540302011","OFC"
"5540304015","STAR.K"
"5510101010","MORG.PK"
"5560101011","DSTR.PK"
"5710601017","SNDK.O"
"5620201010","PRXL.O"
"5720102010","CYCHZ.PK"
"5710601010","SCSC.O"
"5220304010","IRM"
"5240503010","UHAL.O"
"5210201012","MSM"
"5420102010","REV"
"5510101010","NWBI.O"
"5530105012","RNR"
"5510101011","KSBI.OB"
"5610201010","DVA"
"5710602011","WSTL.O"
"5720102010","NUAN.O"
"5220304013","ALTF.PK^G11"
"5540304013","SSS"
"5510103010","FMOR.PK"
"5720101010","DST"
"5210202011","CMCO.O"
"5330104010","HOLL.PK"
"5610101010","WAT"
"5220301010","RINO.PK"
"5410201022","LNDC.O"
"5330104012","RT"
"5720103011","YHOO.O"
"5530102010","ACGL.O"
"5510101011","CFGI.OQ^G02"
"5220304015","CLCXQ.PK"
"5510101011","IBKC.O"
"5320203012","SHOO.O"
"5720101010","SYKE.O"
"5610201018","AMED.O"
"5720101010","CSGS.O"
"5720101010","PLYI.PK"
"5720101010","SAPE.O"
"5240503010","HUBG.O"
"5320403010","TUP"
"5220307010","FDS"
"5710201016","LORL.O"
"5220304010","WCEC.PK"
"5620104012","ALXN.O"
"5620201012","AFFX.O"
"5010202010","CORC.PK"
"5210201012","IVAC.O"
"5620201010","KDUS.OB"
"5010302010","CRR"
"5610101010","DYXC.PK"
"5330202012","SIRI.O"
"5340304010","GES"
"5720102013","TTEC.O"
"5010302011","WG"
"5610102014","ELGX.O"
"5510201010","ETFC.O"
"5120105016","ATI"
"5220303012","WHLM.OB"
"5220304011","PRGX.O"
"5720102012","CHKP.O"
"5510105010","INTL.O"
"5010202010","GDP"
"5220304013","FCN"
"5720102012","ANSS.O"
"5330201020","CHKE.O"
"5330104010","SKYL.PK"
"5510105010","ASFI.O"
"5560101011","BISA.PK"
"5220304010","RSPNQ.PK"
"5410202019","LUCY.PK"
"5010302010","MIND.O"
"5330102010","WRSI.PK"
"5340309014","VITK.PK"
"5330101010","ERHI.PK"
"5220301010","SEPE.PK"
"5210201010","RPIN.PK"
"5720101010","OMMG.PK"
"5720102013","PEGA.O"
"5620104010","ACT"
"5620201010","NVAX.O"
"5120105010","SCCO.K"
"5910101010","CPN"
"5620104010","OPK"
"5720102010","SMSI.O"
"5510105010","OCN"
"5620104010","APGX.PK"
"5810101011","HTCO.O"
"5710201015","LVLV.PK"
"5010203013","FLNA.PK"
"5130102010","SWM"
"5810102012","GITN.PK"
"5220304013","NCI"
"5510103010","IMCC.PK"
"5420103014","EDMC.O"
"5340304019","HIBB.O"
"5530103011","FFG"
"5720101010","CSYS.PK"
"5330104019","DVD"
"5710601011","CRAY.O"
"5420102010","NUS"
"5610201012","ESC"
"5710601017","IMN"
"5810102014","PGI"
"5340305011","IM"
"5720101010","WMDA.PK"
"5340201010","HMLD.PK"
"5720102010","ACCL.O"
"5620201011","NBIX.O"
"5710601017","SOSO.PK"
"5330201014","LAMR.O"
"5710101010","MTNX.PK"
"5810101010","IDT"
"5720101010","NCR"
"5320501010","DVNO.PK"
"5720102010","RSVP.PK"
"5710201015","KVHI.O"
"5110101010","ASTN.PK"
"5720102010","CTXS.O"
"5210101010","TGI"
"5210201017","RSTI.O"
"5340304010","ANF"
"5610201010","CMTI.PK"
"5620104012","TTNP.OB"
"5610101010","ARTC.O"
"5210201023","SNHY.O"
"5340304014","CWTR.O"
"5620104012","QCOR.O"
"5710101011","PTIX.O^B14"
"5610102010","EXAC.O"
"5610201011","LCAV.O"
"5330104019","ISCA.O"
"5710201010","STKR.PK"
"5510101011","SYBT.O"
"5720103010","IACI.O"
"5710201010","GGTS.PK"
"5510101010","FFIC.O"
"5610101010","NMTI.PK"
"5340301011","LAD"
"5720101010","IGTE.O"
"5220303011","NSP"
"5540302010","KRC"
"5610102016","GOYL.PK"
"5330104017","MTN"
"5330104010","FGLF.PK"
"5120102010","STLD.O"
"5540301010","VIPPS.PK"
"5510101011","GABC.O"
"5010302012","BOLT.O"
"5510101010","SASR.O"
"5120103011","CENX.O"
"5620201011","GERN.O"
"5330201021","FORR.O"
"5620104012","CBST.O"
"5010202010","DNR"
"5420103018","CSV"
"5320404010","PLSSQ.PK"
"5340304010","SSI"
"5340301011","KMX"
"5220303013","MWW"
"5220307016","VCMP.PK"
"5620201011","SYMBA.PK"
"5330102010","GRLL.PK"
"5710401013","SEAC.O"
"5510101010","RNST.O"
"5510101011","FBMI.O"
"5010302013","TGE.O"
"5410202010","DF"
"5710201010","PLCM.O"
"5610202010","SUHI.PK"
"5710201010","VIEW.O"
"5210201016","TPAM.PK"
"5720101010","PLUS.O"
"5420103017","STNR.O"
"5510101011","FMARQ.OB"
"5710201010","CIEN.K"
"5210203013","WTRO.PK"
"5720101010","ELNK.O"
"5510101010","SCBT.O"
"5210201014","LSMJ.PK"
"5410201012","CALM.O"
"5810101010","WSTC.O"
"5510201011","AMTD.K"
"5510201010","VIFI.PK"
"5130201010","SLGN.O"
"5330103010","MNTG.O"
"5220304027","EEFT.O"
"5710201010","VSAT.O"
"5810102010","GSMI.PK"
"5010202010","PHX"
"5510101011","METR.O"
"5720101010","ROVI.O"
"5220304010","INTO.PK"
"5610201010","PMCOQ.PK"
"5610201011","CHDX.O"
"5510101010","LION.O"
"5510101010","SBSI.O"
"5720101010","EPIQ.O"
"5330201013","DTEK.PK"
"5130101013","DEL"
"5320404010","KAUSQ.PK"
"5510105010","AGM"
"5220102010","CBI"
"5410202025","MED"
"5510101010","UBSH.O"
"5010302010","GIFI.O"
"5610201010","DGX"
"5620201010","CVD"
"5220303010","TBI"
"5510101010","FBC"
"5310102010","ALV"
"5010302012","GLF"
"5710101012","RMBS.O"
"5420103014","STRA.O"
"5510101010","CCBG.O"
"5340201010","AMZN.O"
"5510101010","FUNC.O"
"5720102010","MMSY.PK"
"5610201010","LEXI.PK"
"5220304010","CBZ"
"5510201010","MS"
"5210203010","BGC"
"5540202010","REIS.O"
"5320202010","RL"
"5220304010","MMS"
"5220304017","SRT"
"5710101010","RFMD.O"
"5420103011","OUTR.O"
"5620201011","SRPT.O"
"5510105010","NMFS.PK"
"5610101010","SIRO.O"
"5010101010","ACI"
"5510101010","OZRK.O"
"5410202020","PICO.O"
"5810101010","EGHT.O"
"5540201010","JLL"
"5620104015","DEPO.O"
"5010302010","HLX"
"5610201010","HMSI.PK"
"5610101010","GTHP.OB"
"5810102010","IRIDQ.PK"
"5710501010","FEIC.O"
"5510105011","TAXI.O"
"5720101010","NTPL.PK"
"5410201011","ANDE.O"
"5330201010","TLSW.PK"
"5220301012","USLQ.PK"
"5510101011","OCFC.O"
"5540302011","SLG"
"5110101011","CPTI.PK"
"5330102012","DAVE.O"
"5510101010","AMFC.OB"
"5010101010","WLT"
"5010202010","CRZO.O"
"5540302010","ARE"
"5510202010","ACAS.O"
"5510101010","PROV.O"
"5510101010","HABK.PK"
"5430102010","UNFI.O"
"5220303010","SNRR.PK"
"5610201011","BIOS.O"
"5340301010","PAG"
"5210203010","FARO.O"
"5320404013","PLANQ.PK"
"5510201011","FFGI.PK"
"5340304015","PLCE.O"
"5340301011","RUSHA.O"
"5330102013","YUM"
"5610201010","UNHC.PK"
"5220301012","SRCL.O"
"5510101010","CAC.O"
"5710401010","OSIS.O"
"5530102010","MIG"
"5610201010","CGUE.PK"
"5310102010","MTOR.K"
"5330104014","ATSR.OB"
"5010202010","FXEN.O"
"5220304010","NRCIB.O"
"5110102012","CSNX.PK"
"5610201013","SHSO.PK"
"5620201010","GEVA.O"
"5410202025","USNA.K"
"5120102010","NWPX.O"
"5720102010","IMCX.PK"
"5310102011","SRI"
"5210203013","XTEL.PK"
"5330204010","MBAY.PK"
"5720101010","SYNT.O"
"5010302012","DRQ"
"5010202010","EESV.PK"
"5010203010","POCC.PK"
"5550101010","ZPLSQ.PK"
"5610201011","DYII.PK"
"5540302011","BXP"
"5240503010","CHRW.O"
"5220102010","USBG.PK"
"5550101010","NTME.PK"
"5410201010","FDP"
"5220102010","FIX"
"5220301012","CWST.O"
"5340301011","GPI"
"5610101010","AKSY.PK"
"5510201012","MIL"
"5720101010","BRLS.PK"
"5610201010","RGNT.PK"
"5340304012","EILL.PK"
"5220304027","CASS.O"
"5210201014","MTD"
"5510101011","DCOM.O"
"5340301010","SAH"
"5220304010","IMAG.PK"
"5210203010","SPB"
"5610201012","CSU"
"5410201010","ROSI.PK"
"5540302013","PLD"
"5510202010","AMG"
"5720102013","QADB.O"
"5610102010","CCMI.PK"
"5330101011","CHH"
"5720101010","AXTC.PK"
"5610101010","PECN.PK"
"5210101012","BA"
"5330203011","FRST.PK"
"5320501010","TTWO.O"
"5320501012","JAKK.O"
"5220302010","MGLG.PK"
"5620201010","SPPI.O"
"5220304014","ISON.PK"
"5610101011","INIS.OB"
"5510101011","SSFC.OB"
"5330104020","FBLQ.PK"
"5720102010","RNWK.O"
"5710101010","POWI.O"
"5610201011","FMDG.PK"
"5510103010","PCFC.PK"
"5540304014","PCL"
"5530103011","ESREF.PK"
"5410202010","INGR.K"
"5010202010","BPZ"
"5510101010","BUSE.O"
"5720103010","POPM.PK"
"5330103011","MGAM.O"
"5220301012","ACLH.PK"
"5410202010","SNAK.O"
"5620104012","PGNX.O"
"5510103013","NICK.O"
"5910401010","AEE"
"5330204014","ATTY.PK"
"5720101010","SEQL.PK"
"5720101010","PMCL.PK"
"5510103010","AI"
"5410202010","HERF.PK"
"5110103010","KMG"
"5510101010","CNBC.O"
"5710101010","AMCC.O"
"5010302010","GEOS.O"
"5320202026","CTHR.O"
"5510101011","HFWA.O"
"5330202011","CPMG.PK"
"5330102012","BJRI.O"
"5610201010","AHSI.PK"
"5120101010","HSHL.PK"
"5510101011","PPBI.O"
"5510101010","IBOC.O"
"5120201012","MCEM.OB"
"5720101010","MDAW.PK"
"5330202010","HBCO.PK"
"5510101010","PABN.PK"
"5330103010","GAFL.PK"
"5210204010","MEGH.PK"
"5510201011","FMFN.PK"
"5710603010","OPTX.PK"
"5510101010","FSBK.O"
"5610102010","SCEP.PK"
"5330102010","ULFS.PK"
"5510101011","PWOD.O"
"5510101010","NOVB.O"
"5240501010","FDX"
"5210204010","PWVI.OB"
"5710201010","RVHC.PK"
"5240503010","GWR"
"5710602011","STAX.PA"
"5560101010","SVXA.PK"
"5720102013","TLDG.PK"
"5540302010","WPC"
"5410202010","RENE.PK"
"5720102010","MRCY.O"
"5410202025","NUTR.O"
"5720101010","MPEG.PK"
"5210201020","TFRY.PK"
"5720101010","VRSN.O"
"5410202026","SLUP.PK"
"5610101010","MRGE.O"
"5340202013","PSMT.O"
"5420103014","CECO.O"
"5130201010","GEF"
"5410201022","LWSL.PK"
"5610201010","BONSQ.PK"
"5720101010","CTSI.PK"
"5330204010","GATT.PK"
"5810101011","SHEN.O"
"5620201011","ONTY.O"
"5220102010","PWR"
"5120103010","AFML.PK"
"5710101010","PSEM.O"
"5510101010","RVSB.O"
"5510101010","WTFC.O"
"5220306010","SCS"
"5510103010","GNVN.PK"
"5010302012","TESO.O"
"5310102010","CYD"
"5710601010","UISI.PK"
"5710601010","PCCC.O"
"5110103013","SRDX.O"
"5510202010","WDR"
"5510101010","CFFI.O"
"5320302010","HW"
"5220304010","URI"
"5510101011","SNBC.O"
"5210201010","DXPE.O"
"5220301012","BNET.OB"
"5240502012","VLCCF.O"
"5330101010","MAR.O"
"5540302010","EPR"
"5810101010","LVLT.K"
"5130201010","SEE"
"5710101010","BRCM.O"
"5540304015","NLY"
"5320502013","GLFN.PK"
"5720101010","MANH.O"
"5330101011","RLH"
"5410201018","OME"
"5540302010","PSB"
"5510101012","WAC"
"5540302010","RAS"
"5540304012","LHO"
"5220304012","CRAI.O"
"5710102010","AMKR.O"
"5410202023","SHDBQ.PK"
"5510202011","FII"
"5540302010","EQY"
"5710101010","AXTI.O"
"5320202010","COLM.O"
"5220304013","HCKT.O"
"5210101010","LLL"
"5320502013","BDE.O"
"5110103010","IOSP.O"
"5720102010","ULTI.O"
"5320502010","HZO"
"5220301012","WCN"
"5510103010","UCPC.PK"
"5510202014","IVZ"
"5540304010","AMT"
"5510101010","BRKL.O"
"5510101011","IBCA.O"
"5720102013","MSTR.O"
"5620201011","PANC.PK"
"5320202012","NDRE.PK"
"5720101010","BTSR.PK"
"5510101010","BBX"
"5320202012","BEBE.O"
"5210101014","LMIA.O"
"5510101010","WBCO.O"
"5720101010","CTSH.O"
"5430102012","SPTN.O"
"5510101010","UMPQ.O"
"5330202012","CMLS.O"
"5220301010","RSG"
"5910401010","SRE"
"5510201010","KCG"
"5710603013","SMDM.OB"
"5610201015","NGEN.PK"
"5510101010","UCFC.O"
"5510101011","HBNC.O"
"5310102017","TUIC.PK"
"5540202010","CSGP.O"
"5610201011","AMSG.O"
"5530102010","ERIE.O"
"5510101010","SBKCQ.PK"
"5510101011","HTBK.O"
"5340305012","THEGQ.PK"
"5330101011","GOEG.PK"
"5510101010","HLFN.OB"
"5720101010","BIRT.O"
"5720101010","DTLK.O"
"5510101010","CFNL.O"
"5910101013","USU"
"5130102011","ROSD.PK"
"5510101010","RBCAA.O"
"5510101010","FNFG.O"
"5720101010","ELON.O"
"5310101010","NDVR.PK"
"5340202010","BIG"
"5510101011","MCBC.O"
"5720102015","DPSI.OB"
"5510101011","NWIN.OB"
"5710601010","DRIV.O"
"5810102010","CCI"
"5720101013","CVG"
"5010303010","WMB"
"5720101010","DOX.O"
"5240502013","NAT"
"5510101010","EVBS.O"
"5720103013","EBAY.O"
"5510101010","LKFN.O"
"5710101011","OLED.O"
"5720103015","ZVLO.PK"
"5510101010","C"
"5510101010","BAC"
"5510101010","CZFS.OB"
"5540301010","IRET.K"
"5810102014","LEAP.O"
"5530102010","TRV"
"5720103013","SRII.PK"
"5220304015","LOGO.PK"
"5210203013","FLXT.OB"
"5810101011","ACCR.PK"
"5710501010","ZBRA.O"
"5510101011","AMRB.O"
"5620201010","PANG.OB"
"5510101011","PB"
"5320404013","SCSS.O"
"5720103010","BCOR.O"
"5720102010","CNQR.O"
"5330203010","LGF"
"5510101011","STL"
"5710101011","IXYS.O"
"5720101010","IMGI.PK"
"5540304012","HT"
"5710101010","NVDA.O"
"5330202012","ETM"
"5310102012","AXL"
"5210203018","JST.O"
"5010302011","ENYNF.PK"
"5620201010","AMRI.O"
"5010202010","ITFY.PK"
"5420103014","COCO.O"
"5510101010","EWBC.O"
"5510201011","GBL"
"5220303013","KFY"
"5720102010","EPAY.O"
"5410202025","MTEX.O"
"5220304010","CEB"
"5010201010","PGIE.PK"
"5620201010","LIFE.O^B14"
"5610201010","LFPI.PK"
"5620201010","ICLR.O"
"5710401011","EOSC.PK"
"5010202015","KWK"
"5330104014","PCLN.O"
"5210201014","MKSI.O"
"5560101011","RTHMQ.PK"
"5810101010","AQIS.PK"
"5710201011","EXTR.O"
"5720101010","ITDD.PK"
"5540304011","VTR"
"5320302010","TREX.K"
"5510201010","GS"
"5810101011","NPNTQ.PK"
"5120102010","SIDGQ.PK"
"5210203020","WCC"
"5720101010","ATHYQ.PK"
"5220303013","NXRA.PK"
"5610201010","LPNT.O"
"5720101010","INFA.O"
"5720102012","NETO.PK"
"5530103010","SFG"
"5320502013","NLS"
"5010101010","CNX"
"5720101010","SCNTQ.PK"
"5330201010","ARDTQ.PK"
"5810101010","TWTC.O"
"5320203011","SKX"
"5720101010","FFIV.O"
"5410203010","RAI"
"5810101010","TVCE.PK"
"5430102012","PTRY.O"
"5510101010","CFFN.O"
"5710201010","JNPR.K"
"5340309010","STMP.O"
"5510101011","FISI.O"
"5010203010","ABLE.PK"
"5620201010","UTHR.O"
"5710602011","CLRN.PK"
"5210203013","GSIG.O"
"5530103010","UNM"
"5710201010","BRCD.O"
"5510103013","ATLC.O"
"5810102010","SBAC.O"
"5510101011","PVTB.O"
"5510101011","FCFN.O^A02"
"5510101010","FBPI.OB"
"5510103013","ECPG.O"
"5720102011","TIBX.O"
"5510101011","HCBK.O"
"5720103010","EGOV.O"
"5510101011","TFINQ.PK"
"5610101015","MDRX.O"
"5620104015","BMRN.O"
"5010202010","IWWI.PK"
"5720102010","LBTE.PK"
"5810101011","JCOM.O"
"5210203015","LII"
"5720101010","PRFT.O"
"5220303013","HSII.O"
"5340309019","FLWS.O"
"5540202010","MOVE.O"
"5710601010","QTM"
"5720101010","ICGE.O"
"5710101010","FCS.O"
"5720102010","RHT"
"5720102010","ITWR.PK"
"5720101010","NTCT.O"
"5560101011","MIIX.PK"
"5540304015","MFA"
"5720101010","ENVG.PK"
"5220304010","LIOX.O"
"5610101014","COIB.PK"
"5720101010","HULK.PK"
"5720102012","ININ.O"
"5340309019","UNTD.O"
"5710201015","TIVO.O"
"5720101010","INAP.O"
"5110103010","OMN"
"5720102013","RDWR.O"
"5710601017","SMDK.PK"
"5710101010","SIMG.O"
"5540304010","ANH"
"5720101010","LTWC.PK"
"5510202010","BLK"
"5320302010","THVW.PK"
"5210202014","OMRP.PK"
"5220304010","RPCX.PK"
"5410102010","CUDO.PK"
"5710602011","ISPD.PK"
"5420102010","FTRM.PK"
"5510101010","AMNB.O"
"5330203010","WWE"
"5330204012","MSO"
"5010302012","CIR"
"5210101016","PCTI.O"
"5720101010","VSYM.OB"
"5610101010","CYOE.OB"
"5210203010","UNDY.PK"
"5540301010","SNH"
"5540201010","LYLP.PK"
"5320302019","HSCO.PK"
"5720101010","AKAM.O"
"5550101010","MTPH.PK"
"5510101011","FNLC.O"
"5510101011","PATD.OB"
"5710501011","CYRD.PK"
